season,game_id,event_index,decision,call_type,luna_level,sonnet_level,final_level,final_source
2018-19,0021800908,13,INC,Foul: Offensive,affecting,affecting,affecting,sonnet
2018-19,0021800908,14,CC,Foul: Personal Take,not_contact_judgment,not_contact_judgment,not_contact_judgment,luna
2018-19,0021800908,15,INC,Foul: Personal,affecting,affecting,affecting,luna
2018-19,0021800908,16,CNC,Foul: Offensive,marginal,marginal,marginal,luna
2018-19,0021800908,17,CNC,Foul: Personal,marginal,marginal,marginal,luna
2018-19,0021800908,18,CC,Foul: Personal Take,not_contact_judgment,not_contact_judgment,not_contact_judgment,luna
2018-19,0021800908,19,CNC,Foul: Offensive,marginal,marginal,marginal,luna
2018-19,0021800911,0,INC,Foul: Personal,affecting,affecting,affecting,luna
2018-19,0021800911,2,CNC,Foul: Offensive,marginal,marginal,marginal,luna
2018-19,0021800911,3,CNC,Foul: Shooting,marginal,marginal,marginal,luna
2018-19,0021800911,4,CNC,Foul: Personal,marginal,marginal,marginal,luna
2018-19,0021800911,5,IC,Foul: Shooting,none,none,none,sonnet
2018-19,0021800911,6,CNC,Foul: Offensive,marginal,marginal,marginal,luna
2018-19,0021800911,7,CNC,Foul: Shooting,marginal,marginal,marginal,luna
2018-19,0021800911,8,CNC,Foul: Offensive,marginal,marginal,marginal,luna
2018-19,0021800911,9,CNC,Foul: Shooting,marginal,marginal,marginal,luna
2018-19,0021800911,10,CNC,Foul: Personal,marginal,marginal,marginal,luna
2018-19,0021800911,11,CNC,Foul: Shooting,marginal,marginal,marginal,luna
2018-19,0021800911,13,INC,Foul: Offensive,affecting,affecting,affecting,luna
2018-19,0021800911,14,CC,Foul: Personal,not_contact_judgment,not_contact_judgment,not_contact_judgment,luna
2018-19,0021800911,15,CNC,Foul: Offensive,marginal,marginal,marginal,luna
2018-19,0021800911,17,INC,Foul: Loose Ball,affecting,affecting,affecting,luna
2018-19,0021800912,0,CNC,Foul: Personal,marginal,marginal,marginal,luna
2018-19,0021800912,1,CNC,Foul: Shooting,legal,legal,legal,luna
2018-19,0021800912,2,CNC,Foul: Shooting,none,none,none,sonnet
2018-19,0021800912,3,CNC,Foul: Shooting,marginal,marginal,marginal,luna
2018-19,0021800912,4,CNC,Foul: Offensive,marginal,marginal,marginal,luna
2018-19,0021800912,5,CNC,Foul: Shooting,marginal,legal,marginal,luna
2018-19,0021800912,6,CNC,Foul: Loose Ball,marginal,marginal,marginal,luna
2018-19,0021800912,7,CC,Foul: Shooting,affecting,affecting,affecting,luna
2018-19,0021800912,8,CNC,Foul: Personal,unclear,marginal,marginal,sonnet
2018-19,0021800912,9,CNC,Foul: Offensive,marginal,marginal,marginal,luna
2018-19,0021800912,11,CNC,Foul: Offensive,marginal,marginal,marginal,luna
2018-19,0021800912,12,CNC,Foul: Shooting,marginal,marginal,marginal,luna
2018-19,0021800912,13,CNC,Foul: Offensive,marginal,marginal,marginal,luna
2018-19,0021800912,14,CNC,Foul: Shooting,marginal,marginal,marginal,luna
2018-19,0021800912,15,CNC,Foul: Offensive,marginal,marginal,marginal,luna
2018-19,0021800912,16,CNC,Foul: Personal,marginal,marginal,marginal,luna
2018-19,0021800912,17,CNC,Foul: Offensive,marginal,marginal,marginal,luna
2018-19,0021800912,19,CNC,Foul: Offensive,marginal,marginal,marginal,luna
2018-19,0021800912,20,INC,Foul: Offensive,affecting,affecting,affecting,luna
2018-19,0021800912,21,CNC,Foul: Shooting,marginal,marginal,marginal,luna
2018-19,0021800912,22,CNC,Foul: Offensive,marginal,marginal,marginal,luna
2018-19,0021800912,24,CNC,Foul: Loose Ball,marginal,marginal,marginal,luna
2018-19,0021800912,25,CNC,Foul: Loose Ball,marginal,marginal,marginal,luna
2018-19,0021800912,26,CC,Foul: Personal,not_contact_judgment,not_contact_judgment,not_contact_judgment,luna
2018-19,0021800912,27,CC,Foul: Personal,not_contact_judgment,not_contact_judgment,not_contact_judgment,luna
2018-19,0021800912,28,CC,Foul: Personal,not_contact_judgment,not_contact_judgment,not_contact_judgment,luna
2018-19,0021800912,30,CNC,Foul: Loose Ball,marginal,marginal,marginal,luna
2018-19,0021800912,31,CC,Foul: Personal,not_contact_judgment,not_contact_judgment,not_contact_judgment,luna
2018-19,0021800912,32,CC,Foul: Personal,not_contact_judgment,not_contact_judgment,not_contact_judgment,luna
2018-19,0021800913,0,CNC,Foul: Personal,legal,legal,legal,sonnet
2018-19,0021800913,1,CNC,Foul: Personal,legal,legal,legal,luna
2018-19,0021800913,3,CNC,Foul: Offensive,legal,legal,legal,sonnet
2018-19,0021800913,4,CNC,Foul: Shooting,legal,legal,legal,sonnet
2018-19,0021800913,5,CNC,Foul: Loose Ball,marginal,marginal,marginal,luna
2018-19,0021800913,6,CNC,Foul: Personal,marginal,marginal,marginal,luna
2018-19,0021800913,7,CNC,Foul: Personal,legal,legal,legal,luna
2018-19,0021800913,9,CNC,Foul: Shooting,legal,legal,legal,luna
2018-19,0021800913,10,CNC,Foul: Offensive,marginal,marginal,marginal,luna
2018-19,0021800913,11,CC,Foul: Shooting,affecting,affecting,affecting,luna
2018-19,0021800913,12,INC,Foul: Personal,affecting,affecting,affecting,luna
2018-19,0021800913,13,CNC,Foul: Defense 3 Second,not_contact_judgment,not_contact_judgment,not_contact_judgment,luna
2018-19,0021800913,14,CC,Foul: Personal,not_contact_judgment,not_contact_judgment,not_contact_judgment,luna
2018-19,0021800913,15,CNC,Foul: Shooting,legal,legal,legal,luna
2018-19,0021800913,16,CNC,Foul: Personal,legal,legal,legal,luna
2018-19,0021800915,0,CNC,Foul: Shooting,marginal,marginal,marginal,luna
2018-19,0021800915,2,CNC,Foul: Loose Ball,marginal,marginal,marginal,luna
2018-19,0021800915,3,CNC,Foul: Personal,legal,legal,legal,luna
2018-19,0021800915,4,CC,Foul: Shooting,legal,affecting,affecting,sonnet
2018-19,0021800915,5,INC,Foul: Personal,affecting,affecting,affecting,luna
2018-19,0021800915,6,IC,Foul: Shooting,legal,legal,legal,sonnet
2018-19,0021800915,7,CNC,Foul: Offensive,none,none,none,sonnet
2018-19,0021800915,8,CNC,Foul: Personal,legal,legal,legal,luna
2018-19,0021800915,9,CNC,Foul: Offensive,none,none,none,sonnet
2018-19,0021800915,10,CNC,Foul: Loose Ball,marginal,marginal,marginal,luna
2018-19,0021800915,11,CC,Foul: Personal,not_contact_judgment,not_contact_judgment,not_contact_judgment,luna
2018-19,0021800915,12,CNC,Foul: Offensive,legal,legal,legal,sonnet
2018-19,0021800915,13,CNC,Foul: Shooting,marginal,marginal,marginal,luna
2018-19,0021800915,14,CC,Foul: Personal,not_contact_judgment,not_contact_judgment,not_contact_judgment,luna
2018-19,0021800915,16,CNC,Foul: Shooting,legal,legal,legal,luna
2018-19,0021800916,0,CNC,Foul: Personal,marginal,marginal,marginal,luna
2018-19,0021800916,1,CNC,Foul: Shooting,legal,legal,legal,sonnet
2018-19,0021800916,3,CNC,Foul: Personal,affecting,affecting,affecting,luna
2018-19,0021800916,4,CNC,Foul: Offensive,legal,legal,legal,luna
2018-19,0021800916,6,CC,Foul: Shooting,affecting,affecting,affecting,luna
2018-19,0021800916,7,CNC,Foul: Offensive,marginal,marginal,marginal,luna
2018-19,0021800916,8,CC,Foul: Shooting,affecting,affecting,affecting,luna
2018-19,0021800916,9,CNC,Foul: Personal,marginal,marginal,marginal,luna
2018-19,0021800916,10,CNC,Foul: Personal,marginal,marginal,marginal,luna
2018-19,0021800916,11,CNC,Foul: Loose Ball,marginal,marginal,marginal,luna
2018-19,0021800916,12,CC,Foul: Shooting,affecting,affecting,affecting,luna
2018-19,0021800916,13,CNC,Foul: Offensive,unclear,legal,legal,sonnet
2018-19,0021800916,14,CNC,Foul: Personal,marginal,marginal,marginal,luna
2018-19,0021800916,15,CNC,Foul: Offensive,none,none,none,luna
2018-19,0021800916,16,CNC,Foul: Personal,marginal,marginal,marginal,luna
2018-19,0021800916,17,CNC,Foul: Shooting,affecting,legal,legal,sonnet
2018-19,0021800916,18,CNC,Foul: Loose Ball,marginal,marginal,marginal,luna
2018-19,0021800916,19,INC,Foul: Offensive,affecting,affecting,affecting,luna
2018-19,0021800916,20,CC,Foul: Personal,not_contact_judgment,not_contact_judgment,not_contact_judgment,luna
2018-19,0021800916,21,CNC,Foul: Personal,not_contact_judgment,unclear,not_contact_judgment,luna
2018-19,0021800916,23,CNC,Foul: Personal,marginal,marginal,marginal,luna
2018-19,0021800916,24,CC,Foul: Personal,not_contact_judgment,not_contact_judgment,not_contact_judgment,luna
2018-19,0021800916,25,CNC,Foul: Personal,marginal,marginal,marginal,luna
2018-19,0021800916,26,CC,Foul: Personal,not_contact_judgment,not_contact_judgment,not_contact_judgment,luna
2018-19,0021800920,0,CNC,Foul: Shooting,marginal,marginal,marginal,luna
2018-19,0021800920,1,CNC,Foul: Offensive,none,none,none,sonnet
2018-19,0021800920,2,CNC,Foul: Offensive,none,none,none,sonnet
2018-19,0021800920,3,CNC,Foul: Personal,marginal,marginal,marginal,luna
2018-19,0021800920,5,CNC,Foul: Offensive,marginal,marginal,marginal,luna
2018-19,0021800920,6,CNC,Foul: Personal,affecting,affecting,affecting,sonnet
2018-19,0021800920,7,CNC,Foul: Shooting,marginal,marginal,marginal,luna
2018-19,0021800920,8,CC,Foul: Personal,affecting,affecting,affecting,luna
2018-19,0021800920,9,CNC,Foul: Offensive,none,none,none,sonnet
2018-19,0021800920,10,CNC,Foul: Offensive,none,none,none,sonnet
2018-19,0021800920,11,CNC,Foul: Personal,legal,legal,legal,luna
2018-19,0021800920,12,CNC,Foul: Shooting,legal,legal,legal,luna
2018-19,0021800920,13,CNC,Foul: Offensive,marginal,marginal,marginal,luna
2018-19,0021800920,14,CNC,Foul: Personal,legal,legal,legal,luna
2018-19,0021800920,15,CNC,Foul: Shooting,marginal,marginal,marginal,luna
2018-19,0021800920,16,CNC,Foul: Personal,legal,legal,legal,luna
2018-19,0021800920,17,CNC,Foul: Offensive,marginal,marginal,marginal,luna
2018-19,0021800920,18,CNC,Foul: Personal,legal,legal,legal,luna
2018-19,0021800920,19,CNC,Foul: Shooting,marginal,marginal,marginal,luna
2018-19,0021800920,20,CNC,Foul: Shooting,legal,legal,legal,luna
2018-19,0021800920,21,CC,Foul: Loose Ball,affecting,affecting,affecting,luna
2018-19,0021800920,22,CNC,Foul: Offensive,legal,legal,legal,luna
2018-19,0021800920,23,CNC,Foul: Personal,marginal,marginal,marginal,luna
2018-19,0021800920,24,CNC,Foul: Shooting,legal,legal,legal,luna
2018-19,0021800920,26,CNC,Foul: Offensive,legal,legal,legal,luna
2018-19,0021800920,27,CNC,Foul: Offensive,legal,legal,legal,luna
2018-19,0021800920,28,CNC,Foul: Shooting,marginal,marginal,marginal,luna
2018-19,0021800920,29,CC,Foul: Shooting,affecting,affecting,affecting,luna
2018-19,0021800920,30,CC,Foul: Personal,not_contact_judgment,not_contact_judgment,not_contact_judgment,luna
2018-19,0021800920,31,CNC,Foul: Personal,marginal,marginal,marginal,luna
2018-19,0021800920,32,CC,Foul: Personal,not_contact_judgment,not_contact_judgment,not_contact_judgment,luna
2018-19,0021800920,33,INC,Foul: Loose Ball,affecting,affecting,affecting,luna
2018-19,0021800920,34,CNC,Foul: Shooting,legal,legal,legal,luna
2018-19,0021800920,35,CNC,Foul: Personal,marginal,marginal,marginal,luna
2018-19,0021800920,36,CNC,Foul: Shooting,legal,legal,legal,luna
2018-19,0021800921,0,CNC,Foul: Offensive,legal,legal,legal,sonnet
2018-19,0021800921,1,CNC,Foul: Offensive,none,none,none,luna
2018-19,0021800921,2,CNC,Foul: Shooting,marginal,marginal,marginal,luna
2018-19,0021800921,3,CNC,Foul: Offensive,marginal,marginal,marginal,luna
2018-19,0021800921,4,CNC,Foul: Personal,marginal,marginal,marginal,luna
2018-19,0021800921,5,CNC,Foul: Personal,marginal,marginal,marginal,luna
2018-19,0021800921,6,CNC,Foul: Offensive,legal,legal,legal,sonnet
2018-19,0021800921,7,CNC,Foul: Personal,legal,legal,legal,luna
2018-19,0021800921,9,CNC,Foul: Personal,marginal,marginal,marginal,luna
2018-19,0021800921,10,CNC,Foul: Offensive,marginal,marginal,marginal,luna
2018-19,0021800921,11,CNC,Foul: Personal,marginal,marginal,marginal,luna
2018-19,0021800921,12,CC,Foul: Personal,not_contact_judgment,not_contact_judgment,not_contact_judgment,luna
2018-19,0021800921,14,CNC,Foul: Offensive,none,none,none,luna
2018-19,0021800921,16,CNC,Foul: Shooting,none,none,none,luna
2018-19,0021800921,17,CC,Foul: Personal,not_contact_judgment,not_contact_judgment,not_contact_judgment,luna
2018-19,0021800923,0,CNC,Foul: Offensive,none,none,none,luna
2018-19,0021800923,1,CNC,Foul: Offensive,legal,legal,legal,sonnet
2018-19,0021800923,2,CNC,Foul: Shooting,marginal,marginal,marginal,luna
2018-19,0021800923,3,CNC,Foul: Loose Ball,marginal,marginal,marginal,luna
2018-19,0021800923,4,CNC,Foul: Personal,marginal,marginal,marginal,luna
2018-19,0021800923,5,CNC,Foul: Offensive,legal,legal,legal,sonnet
2018-19,0021800923,6,CNC,Foul: Loose Ball,marginal,marginal,marginal,luna
2018-19,0021800923,7,CNC,Foul: Offensive,marginal,marginal,marginal,luna
2018-19,0021800923,8,CNC,Foul: Offensive,marginal,marginal,marginal,luna
2018-19,0021800923,9,CNC,Foul: Offensive,none,none,none,luna
2018-19,0021800923,10,CC,Foul: Personal,affecting,affecting,affecting,luna
2018-19,0021800923,11,CNC,Foul: Personal,marginal,marginal,marginal,luna
2018-19,0021800923,12,CNC,Foul: Personal,marginal,marginal,marginal,luna
2018-19,0021800923,13,CNC,Foul: Loose Ball,marginal,marginal,marginal,luna
2018-19,0021800923,14,CNC,Foul: Shooting,marginal,marginal,marginal,luna
2018-19,0021800923,15,CC,Foul: Personal,affecting,affecting,affecting,luna
2018-19,0021800923,16,CNC,Foul: Offensive,marginal,marginal,marginal,luna
2018-19,0021800923,18,CNC,Foul: Offensive,marginal,marginal,marginal,luna
2018-19,0021800923,19,CNC,Foul: Offensive,marginal,marginal,marginal,luna
2018-19,0021800923,21,CNC,Foul: Shooting,marginal,marginal,marginal,luna
2018-19,0021800923,22,INC,Foul: Loose Ball,affecting,affecting,affecting,luna
2018-19,0021800923,23,CNC,Foul: Shooting,marginal,marginal,marginal,luna
2018-19,0021800923,25,CC,Foul: Personal Take,not_contact_judgment,not_contact_judgment,not_contact_judgment,luna
2018-19,0021800923,26,CNC,Foul: Offensive,marginal,marginal,marginal,luna
2018-19,0021800923,27,CNC,Foul: Loose Ball,marginal,marginal,marginal,luna
2018-19,0021800923,28,CNC,Foul: Personal,marginal,marginal,marginal,luna
2018-19,0021800924,0,CNC,Foul: Personal,marginal,marginal,marginal,luna
2018-19,0021800924,3,CNC,Foul: Personal,marginal,marginal,marginal,luna
2018-19,0021800924,4,CC,Foul: Clear Path,affecting,affecting,affecting,luna
2018-19,0021800924,5,CNC,Foul: Personal,marginal,marginal,marginal,luna
2018-19,0021800924,6,CNC,Foul: Offensive,marginal,marginal,marginal,luna
2018-19,0021800924,7,CNC,Foul: Offensive,none,none,none,sonnet
2018-19,0021800924,8,CNC,Foul: Loose Ball,marginal,marginal,marginal,luna
2018-19,0021800924,9,CNC,Foul: Personal,marginal,marginal,marginal,luna
2018-19,0021800924,10,CNC,Foul: Shooting,legal,legal,legal,luna
2018-19,0021800924,12,CC,Foul: Personal,affecting,affecting,affecting,luna
2018-19,0021800924,13,INC,Foul: Loose Ball,affecting,affecting,affecting,luna
2018-19,0021800924,14,CNC,Foul: Loose Ball,marginal,marginal,marginal,luna
2018-19,0021800924,16,CNC,Foul: Shooting,legal,legal,legal,sonnet
2018-19,0021800924,17,CNC,Foul: Loose Ball,marginal,marginal,marginal,luna
2018-19,0021800924,18,CNC,Foul: Shooting,legal,legal,legal,luna
2018-19,0021800924,19,CNC,Foul: Loose Ball,marginal,marginal,marginal,luna
2018-19,0021800924,20,CC,Foul: Personal,not_contact_judgment,not_contact_judgment,not_contact_judgment,luna
2018-19,0021800924,21,IC,Foul: Personal,marginal,marginal,marginal,luna
2018-19,0021800924,22,CC,Foul: Personal,not_contact_judgment,not_contact_judgment,not_contact_judgment,luna
2018-19,0021800924,24,CNC,Foul: Loose Ball,marginal,marginal,marginal,luna
2018-19,0021800924,25,CNC,Foul: Shooting,legal,legal,legal,sonnet
2018-19,0021800924,26,CC,Foul: Shooting,affecting,affecting,affecting,luna
2018-19,0021800924,27,CC,Foul: Personal,not_contact_judgment,not_contact_judgment,not_contact_judgment,luna
2018-19,0021800924,28,CNC,Foul: Away from Play,marginal,marginal,marginal,luna
2018-19,0021800925,0,CNC,Foul: Offensive,none,none,none,luna
2018-19,0021800925,1,CNC,Foul: Offensive,marginal,marginal,marginal,luna
2018-19,0021800925,2,CNC,Foul: Offensive,none,none,none,sonnet
2018-19,0021800925,3,CNC,Foul: Shooting,marginal,marginal,marginal,luna
2018-19,0021800925,4,CNC,Foul: Loose Ball,marginal,marginal,marginal,luna
2018-19,0021800925,5,CNC,Foul: Shooting,marginal,marginal,marginal,luna
2018-19,0021800925,6,CNC,Foul: Defense 3 Second,not_contact_judgment,not_contact_judgment,not_contact_judgment,luna
2018-19,0021800925,7,CNC,Foul: Personal,marginal,marginal,marginal,luna
2018-19,0021800925,8,CC,Foul: Shooting,affecting,affecting,affecting,luna
2018-19,0021800925,10,CNC,Foul: Offensive,none,none,none,luna
2018-19,0021800925,12,CNC,Foul: Shooting,marginal,marginal,marginal,luna
2018-19,0021800925,13,CNC,Foul: Shooting,marginal,marginal,marginal,luna
2018-19,0021800925,14,INC,Foul: Loose Ball,affecting,affecting,affecting,luna
2018-19,0021800926,0,CNC,Foul: Offensive,marginal,marginal,marginal,luna
2018-19,0021800926,1,CNC,Foul: Defense 3 Second,not_contact_judgment,not_contact_judgment,not_contact_judgment,luna
2018-19,0021800926,2,CNC,Foul: Offensive,none,none,none,sonnet
2018-19,0021800926,3,CNC,Foul: Personal,none,none,none,luna
2018-19,0021800926,4,CNC,Foul: Shooting,marginal,marginal,marginal,luna
2018-19,0021800926,5,CNC,Foul: Offensive,marginal,marginal,marginal,luna
2018-19,0021800926,6,CNC,Foul: Personal,marginal,marginal,marginal,luna
2018-19,0021800926,8,INC,Foul: Defense 3 Second,not_contact_judgment,not_contact_judgment,not_contact_judgment,luna
2018-19,0021800926,9,CNC,Foul: Offensive,marginal,marginal,marginal,luna
2018-19,0021800926,10,CNC,Foul: Personal,marginal,marginal,marginal,luna
2018-19,0021800926,12,CNC,Foul: Offensive,none,none,none,sonnet
2018-19,0021800926,14,CNC,Foul: Loose Ball,marginal,marginal,marginal,luna
2018-19,0021800926,15,CNC,Foul: Loose Ball,marginal,marginal,marginal,luna
2018-19,0021800926,16,INC,Foul: Away from Play,affecting,affecting,affecting,luna
2018-19,0021800926,17,CC,Foul: Personal,not_contact_judgment,not_contact_judgment,not_contact_judgment,luna
2018-19,0021800926,18,CC,Foul: Personal,not_contact_judgment,not_contact_judgment,not_contact_judgment,luna
2018-19,0021800926,19,CNC,Foul: Offensive,none,none,none,luna
2018-19,0021800926,20,CC,Foul: Shooting,affecting,affecting,affecting,luna
2018-19,0021800926,21,CC,Foul: Personal,not_contact_judgment,not_contact_judgment,not_contact_judgment,luna
2018-19,0021800926,22,CNC,Foul: Offensive,marginal,marginal,marginal,luna
2018-19,0021800926,24,CC,Foul: Personal,not_contact_judgment,not_contact_judgment,not_contact_judgment,luna
2018-19,0021800926,25,CNC,Foul: Offensive,none,none,none,sonnet
2018-19,0021800927,0,CNC,Foul: Personal,marginal,marginal,marginal,luna
2018-19,0021800927,1,INC,Foul: Shooting,affecting,affecting,affecting,luna
2018-19,0021800927,2,CNC,Foul: Personal,legal,legal,legal,luna
2018-19,0021800927,3,CNC,Foul: Offensive,none,none,none,luna
2018-19,0021800927,4,CNC,Foul: Defense 3 Second,not_contact_judgment,not_contact_judgment,not_contact_judgment,luna
2018-19,0021800927,6,CC,Foul: Personal,affecting,affecting,affecting,luna
